자치구,대여소명,기준년월,대여건수,반납건수
은평구,994.북한산생태공원입구(교통섬),202301, 153 , 124 
은평구,995.은평다목적체육관,202301, 182 , 169 
은평구,996.응암역2번출구 국민은행 앞,202301," 1,502 "," 2,066 "
종로구,301. 경복궁역 7번출구 앞,202301, 507 , 444 
종로구,302. 경복궁역 4번출구 뒤,202301, 854 , 855 
종로구,303. 광화문역 1번출구 앞,202301," 1,416 "," 1,385 "
종로구,305. 종로구청 옆,202301, 909 , 897 
종로구,307. 서울역사박물관 앞,202301, 494 , 477 
종로구,308. 광화문 S타워 앞,202301," 1,257 "," 1,221 "
종로구,309. 광화문역 6번출구 옆 B,202301, 308 , 283 
종로구,314. 국립현대미술관,202301, 552 , 513 
종로구,316. 종각역 1번출구 앞,202301," 1,202 "," 1,179 "
종로구,326. 안국역 5번출구 앞,202301, 796 , 614 
종로구,327. 낙원상가 옆,202301, 863 , 899 
종로구,328. 탑골공원 앞,202301, 326 , 309 
종로구,329. 청계2가 사거리 옆,202301, 736 , 662 
종로구,334. 종로3가역 2번출구 뒤,202301, 787 , 793 
종로구,335. 종로3가역 15번출구 앞,202301, 563 , 563 
종로구,337. 창경궁 입구,202301, 326 , 335 
종로구,338. 세운스퀘어 앞,202301, 510 , 491 
종로구,339. 종로4가 사거리,202301, 675 , 623 
종로구,340. 혜화동 로터리,202301, 693 , 723 
종로구,3401.창신두산아파트,202301, 100 , 116 
종로구,3402.이화공영주차장,202301, 345 , 303 
종로구,3403.서울특별시 교육청,202301, 148 , 62 
종로구,3404.서울특별시 중부교육지원청,202301, 48 , 81 
종로구,3405.파크팰리스,202301, 648 , 617 
종로구,3407.안국동사거리(신),202301, 653 , 694 
종로구,3408.종로타워빌딩,202301, 693 , 709 
종로구,341. 혜화역 3번출구 뒤,202301, 653 , 647 
종로구,3410.종로3가역 8번출구,202301," 1,534 "," 1,529 "
종로구,3411.종묘,202301, 475 , 488 
종로구,3412.세운상가,202301, 353 , 370 
종로구,3413.종로플레이스,202301," 1,368 "," 1,569 "
종로구,3414.종로5가역 4번출구,202301, 621 , 778 
종로구,3415.동대문역6번출구,202301, 787 ," 1,010 "
종로구,3416.동묘앞역 6번출구,202301," 1,010 "," 1,179 "
종로구,3417.창신3동주민센터,202301, 673 , 666 
종로구,3418.창신역2번 출구,202301, 112 , 67 
종로구,3419.국립어린이과학관,202301, 247 , 233 
종로구,342. 대학로 마로니에공원,202301," 1,131 "," 1,201 "
종로구,3420. 성균관대입구사거리,202301, 527 , 529 
종로구,3421.혜화역 1번출구,202301, 963 , 964 
종로구,3422.성균관대 정문,202301," 1,043 ", 900 
종로구,3423.현대그룹(본사),202301, 458 , 417 
종로구,3425.광화문 풍림스페이스본 1단지앞,202301, 383 , 259 
종로구,3426.독립문역 2번출구 뒤,202301, 169 , 119 
종로구,3427.인왕산 아이파크 정문,202301, 132 , 114 
종로구,3428.서울미술관,202301, 81 , 35 
종로구,3429.HW컨벤션센터 앞,202301, 96 , 47 
종로구,343. 예일빌딩(율곡로) 앞,202301, 516 , 491 
종로구,3430.구기치안센터 앞,202301, 95 , 39 
종로구,3431.로제우스 레포츠센터,202301, 80 , 52 
종로구,3432.종로2가 사거리,202301, 737 , 618 
종로구,344. 성균관대 E하우스 앞,202301, 423 , 368 
종로구,345. 서울보증보험본사 앞,202301, 694 , 723 
종로구,348. 독립문역 사거리,202301, 646 , 448 
종로구,349. 사직동주민센터,202301, 345 , 327 
종로구,351. 청운초교 앞 삼거리,202301, 247 , 233 
종로구,352. 중앙고입구 삼거리,202301, 179 , 54 
종로구,353. 재동초교 앞 삼거리,202301, 482 , 497 
종로구,354. 포르투갈 대사관 앞,202301, 658 , 366 
종로구,355. 서울사대부속초교 앞,202301, 576 , 560 
종로구,356. KT혜화지사 앞,202301, 591 , 651 
종로구,358. 성대입구 사거리,202301, 398 , 386 
종로구,359. 원남동사거리,202301, 609 , 667 
종로구,361. 동묘앞역 1번출구 뒤,202301," 1,826 "," 1,946 "
종로구,362. 청계8가사거리 A,202301, 957 , 980 
종로구,363. 신설동역 11번출구 뒤,202301, 984 ," 1,043 "
종로구,364. 창신역 1번출구 앞,202301, 261 , 213 
종로구,367. 독립문역 3-1번출구 ,202301, 873 , 563 
종로구,368. SK 서린빌딩 앞,202301, 835 , 855 
종로구,369. 광화문 시민열린마당,202301, 511 , 476 
종로구,385. 종각역 5번출구,202301, 849 , 869 
종로구,388. 동성중학교 앞,202301, 214 , 206 
종로구,393. 동대문역 8번 출구,202301," 1,401 "," 1,391 "
종로구,394. 경희궁 자이 3단지,202301, 594 , 736 
종로구,395. 경희궁 자이 2단지,202301, 495 , 508 
종로구,397. 종묘공영주차장 건너편,202301, 199 , 215 
종로구,446. 상명대입구,202301, 235 , 231 
종로구,447. 신영동삼거리,202301, 24 , 21 
종로구,449. 일성아파트,202301, 123 , 44 
종로구,450. 효자동 삼거리,202301, 360 , 260 
종로구,451. 청와대앞길,202301, 140 , 58 
종로구,452. 동대문 종합시장 버스정류장,202301, 397 , 399 
종로구,453. 종로오가 지하쇼핑센터 14번출구,202301, 603 , 691 
종로구,454. 종로2가 버스정류장 (종각방향),202301, 688 , 670 
종로구,455. 종로6가역 버스정류장(동대문 방향),202301, 584 , 582 
종로구,456. 숭인2동 주민센터 입구,202301, 678 , 688 
종로구,457. 종로꽃시장 입구 옆,202301, 536 , 553 
종로구,458. 광화문역 5번출구,202301," 1,107 "," 1,102 "
종로구,461. 서울지방경찰청,202301, 555 , 491 
종로구,462. 신영동삼거리(북악터널방향),202301, 36 , 30 
종로구,464. 삼청동 골목,202301, 352 , 316 
종로구,465. 삼청공원 앞,202301, 100 , 57 
종로구,4703. 쌍용아파트2단지 정문,202301, 240 , 17 
종로구,4705. 웰니스센터(민방위교육장 앞),202301, 704 , 764 
종로구,4707. 청계3가 사거리,202301, 405 , 393 
종로구,4708. 조계사앞사거리,202301, 735 , 749 
종로구,4709. 천지인 오피스텔 앞,202301, 56 , 59 
종로구,4710. 자교교회 앞,202301, 561 , 595 
종로구,4711. 올림픽기념 국민생활관 로터리,202301, 724 , 698 
종로구,4713. 현대 뜨레비앙 아파트 앞,202301, 581 , 605 
종로구,4715. 돈의문 박물관 마을,202301, 235 , 203 
종로구,4718. 광화문역 6번출구 옆 A,202301, 551 , 524 
종로구,4719. 종로문화원 건너편,202301, 357 , 311 
종로구,486. 평창동주민센터 앞,202301, 75 , 71 
중구,300. 정동사거리,202301, 556 , 527 
중구,3013.서울지방고용노동청 앞,202301, 638 , 683 
중구,310. 청계광장 옆,202301, 560 , 524 
중구,318. 광교사거리 남측,202301, 469 , 469 
중구,320. 을지로입구역 4번출구 앞,202301, 750 , 770 
중구,321. KEB 하나금융그룹 명동사옥 옆,202301, 628 , 550 
중구,322. 명동성당 앞,202301, 269 , 243 
중구,324. 신세계백화점 본점 앞,202301, 347 , 405 
중구,331. 을지로2가 사거리 북측,202301, 445 , 443 
중구,332. 을지로2가 사거리 남측,202301, 435 , 435 
중구,336. 충무로역 6번출구 앞,202301, 537 , 449 
중구,346. 맥스타일 앞,202301, 586 , 606 
중구,347. 동대문역사문화공원역 9번출구 앞,202301, 316 , 282 
중구,370. 시청역(2호선) 9번출구 뒤,202301," 1,363 "," 1,312 "
중구,371. 동대입구역 6번출구 뒤,202301, 175 , 193 
중구,372. 약수역 3번출구 뒤,202301, 266 , 288 
중구,374. 청구역 2번출구 앞,202301, 851 , 877 
중구,379. 서울역9번출구,202301, 412 , 415 
중구,380. CJ제일제당 앞,202301, 795 , 790 
중구,381. 장충체육관,202301, 73 , 28 
중구,382. 약수역 10번출구 앞,202301, 175 , 189 
중구,383. 신당역 12번 출구 뒤,202301," 1,600 "," 1,794 "
중구,384. 종로학원본원 ,202301, 101 , 98 
중구,387. 훈련원공원주차장 앞,202301, 520 , 531 
중구,389. 을지로4가역 1번출구,202301, 407 , 393 
중구,390. 충무로역 1번출구,202301, 457 , 393 
중구,391. 시립미술관,202301, 376 , 347 
중구,398. 을지로3가역 3번출구,202301, 766 , 774 
중구,399. 서울역 센트럴 자이아파트,202301, 537 , 268 
중구,428. 명보사거리,202301, 255 , 231 
중구,429. 송도병원,202301, 104 , 58 
중구,430. 장충동먹자골목 앞,202301, 395 , 467 
중구,431. 청계천 영도교,202301," 1,624 "," 1,563 "
중구,433. 을지로입구역 2번출구,202301, 774 , 762 
중구,434. 신당 래미안 버스정류장,202301, 376 , 23 
중구,435. SK 남산빌딩,202301, 206 , 157 
